gene,score,p_val
AKT1,2.269443557734603,0.00016665277893508876
AXL,1.011674812339943,0.3857178568452629
BGN,2.377948226195137,0.00016665277893508876
BIRC3,0.7760228998825763,0.6991917340221648
BIRC5,1.6329984927677088,0.002749770852428964
BMP2,1.162403504013852,0.22789767519373386
BMP4,0.932242772655994,0.6454462128155987
CALD1,2.74357918679633,8.332638946754438e-05
CAPG,2.1782218215454483,8.332638946754438e-05
CCNA2,1.4252495121353885,0.02724772935588701
CCND1,1.9560612097828876,0.0003333055578701775
CD36,1.7341242078417307,0.0007499375052078994
CDK1,1.6790424501859689,0.004499625031247396
CDKN1A,1.1330696789813026,0.26114490459128403
CDKN1B,1.693676692096123,0.0025831180734938756
COL1A1,2.323894258221743,0.0004999583368052662
COL5A2,1.8201741423311828,0.008665944504624615
COL9A3,1.7191591941351676,0.0014998750104157988
CTNNB1,3.114487670162295,8.332638946754438e-05
DCN,1.094220407783753,0.29664194650445797
DKK3,1.1688260614134998,0.1797350220814932
EGFR,1.306456822152733,0.07707691025747854
ENSMUSG00000071361,1.4947890478066028,0.12773935505374553
ERBB3,1.9270503514944959,8.332638946754438e-05
ESPN,2.105742481754666,0.0003333055578701775
FGF1,1.856374408423263,0.004166319473377218
FGFR1,3.9901940645144314,8.332638946754438e-05
FN1,3.2181434222048186,8.332638946754438e-05
FOS,2.126977129217193,0.001166569452545621
FOSB,1.7062338183169778,0.02191484042996417
FOSL1,1.862915274069887,0.00266644446296142
FOSL2,2.0502787511948473,0.0002499791684026331
FOXF2,1.6662257666545575,0.0039163403049745854
GFP,2.36506677984652,8.332638946754438e-05
GPX8,1.5102422007047724,0.009332555620364969
GTSE1,2.13220768449846,0.0003333055578701775
HIF1A,2.2380154548530298,8.332638946754438e-05
HK2,4.149223417875972,8.332638946754438e-05
IFIT2,0.8414789962036603,0.5757853512207316
IGFBP7,1.5207956368426472,0.027497708524289642
IRX3,2.2168818723205432,8.332638946754438e-05
ITGA3,2.937509751828918,8.332638946754438e-05
ITGA5,1.8170638990425427,0.0014998750104157988
ITGA6,1.8561469835329254,0.0007499375052078994
ITGA8,1.3607335581505657,0.1213232230647446
ITGAV,1.5345374683738748,0.006249479210065828
JUN,1.654389891761731,0.017415215398716773
KIT,0.8773530312929162,0.7186901091575703
KLF4,1.471815497417769,0.012832263978001834
L1CAM,3.41176442209683,8.332638946754438e-05
LMOD1,0.9815880782366742,0.49170902424797935
LOXL2,2.271862729678557,8.332638946754438e-05
MAPK14,1.4239802851174457,0.01816515290392467
MEF2C,1.7620134543338308,0.0008332638946754438
MERTK,0.9652534102272784,0.5485376218648446
MET,1.780591564184017,0.0005832847262728105
MITF,2.5976421083520944,8.332638946754438e-05
MKI67,2.1493833818669246,0.00016665277893508876
MLANA,3.0053796679295965,8.332638946754438e-05
MMP1,0.9756081075356204,0.4499625031247396
MMP11,0.9124885929562255,0.6239480043329723
MT-RNR2,3.730002351096013,8.332638946754438e-05
MYBL2,2.6182026004610073,8.332638946754438e-05
MYC,2.9591307553121675,8.332638946754438e-05
MYLK,1.1750867071935964,0.14507124406299476
MYOCD,1.3053976666889084,0.08649279226731106
NANOG,1.0146540904746197,0.4787101074910424
NCAM1,1.827074576492981,0.0003333055578701775
NFATC2,1.6783592291003675,0.005999500041663195
NFE2L2,1.710976886957633,0.0016665277893508875
NGFR,0.9255291529254609,0.4182151487376052
NOTCH3,0.8553309875481896,0.5361219898341805
NOTCH4,1.2724949689761886,0.10599116740271644
NRG1,1.0452473792398242,0.4045496208649279
NT5E,1.1150611254716918,0.24297975168735939
OASL,0.7722933543644047,0.6218648445962837
PDGFA,1.2259652365559386,0.17190234147154404
PDGFC,1.5337991896664838,0.009749187567702692
PDGFRB,1.1515621211023057,0.16931922339805017
PKDCC,1.8571818273874108,0.0007499375052078994
PRKCA,0.8887014985674178,0.7216065327889343
PRRX1,1.92241137113235,0.00016665277893508876
RGS2,2.0386255127778274,0.0036663611365719525
RIGI,0.7593810302594091,0.7331055745354553
ROR1,1.5760408530372199,0.00533288892592284
ROR2,1.4758906526796987,0.0473293892175652
RUNX2,1.4588949434475087,0.014832097325222898
SCG2,1.2875984229039097,0.0954087159403383
SERPINE1,3.0270105733065944,8.332638946754438e-05
SERPINF1,1.9098118031347162,0.005582868094325473
SFRP1,6.714699174618328,8.332638946754438e-05
SFRP4,1.6216732956859248,0.016331972335638698
SLC7A8,2.1865900656065476,0.0002499791684026331
SLIT2,1.3651748734753255,0.06274477126906092
SMAD3,1.6680607546025779,0.0019998333472210647
SNAI1,1.605009279740109,0.004416298641779851
SNAI2,2.2165637624819343,0.00016665277893508876
SOX10,2.4761216193246995,8.332638946754438e-05
SOX2,0.7569247947389425,0.9526706107824348
SOX9,1.0748689573327603,0.2570619115073744
SPARC,3.0177123113185362,8.332638946754438e-05
TAFAZZIN,1.0455318242064031,0.3482209815848679
TAGLN,1.571846030272606,0.010415798683443046
TDO2,1.4434174621934386,0.02016498625114574
TFAP2A,2.6446706983751262,8.332638946754438e-05
TGFB1,1.977599092199966,0.0002499791684026331
TGFB1I1,1.4169157738039402,0.019498375135405383
TGFBR2,1.3470102029456517,0.04757936838596784
TOP2A,1.4511554737633372,0.034830430797433545
TRPM1,1.8421352369661517,0.0014998750104157988
TYR,2.593200918231445,8.332638946754438e-05
VCAM1,0.9960391368200097,0.4012165652862261
VEGFA,2.4998339286148283,8.332638946754438e-05
VEGFC,1.8496098932228742,0.002499791684026331
VGF,2.6993826782726957,0.0003333055578701775
WNT5A,1.5089212316061216,0.013748854262144821
YAP1,2.0483059992199455,8.332638946754438e-05
ZEB1,1.6109027356805887,0.006749437546871094
ZEB2,1.8753509197544433,0.0002499791684026331
