gene,score,p_val
AKT1,1.9604693220944498,0.00016665277893508876
AXL,2.2096479270604426,0.004916256978585118
BGN,5.776301308093779,8.332638946754438e-05
BIRC3,0.8661076927836577,0.6530289142571453
BIRC5,2.0546433233925954,0.0002499791684026331
BMP2,1.4736919410138167,0.06207816015332056
BMP4,1.3122189640509132,0.0954087159403383
CALD1,4.288038548914387,8.332638946754438e-05
CAPG,3.399673981232189,8.332638946754438e-05
CCNA2,1.4809291029305653,0.023164736271977335
CCND1,2.498919341579071,8.332638946754438e-05
CD36,1.764261153757084,0.001583201399883343
CDK1,1.884562474603805,0.000666611115740355
CDKN1A,1.3541250737501183,0.07124406299475043
CDKN1B,1.7880910594579378,0.0008332638946754438
COL1A1,2.997776515598477,8.332638946754438e-05
COL5A2,2.3674321819398294,0.001166569452545621
COL9A3,2.265882743753686,8.332638946754438e-05
CTNNB1,1.9996184105925947,0.0002499791684026331
DCN,1.826578270433545,0.008082659778351804
DKK3,0.9458567264709404,0.5870344137988501
EGFR,1.5139532308106765,0.01658195150404133
ERBB3,2.101563293630321,8.332638946754438e-05
ESPN,3.33981528684081,8.332638946754438e-05
FGF1,1.4501966338663308,0.044329639196733606
FGFR1,2.056212894021822,0.00016665277893508876
FN1,2.4785191159273876,8.332638946754438e-05
FOS,2.875749347110617,8.332638946754438e-05
FOSB,1.8056013575454246,0.006749437546871094
FOSL1,2.069746918861458,0.0003333055578701775
FOSL2,2.0553179259012717,0.00016665277893508876
FOXF2,1.7302073729503649,0.012498958420131656
GPX8,1.7319030594067308,0.0009999166736105324
GTSE1,2.092388425298245,0.0007499375052078994
HIF1A,2.2923763191947923,8.332638946754438e-05
HK2,1.9366443649286613,0.0029997500208315975
IFIT2,1.377052277143303,0.18615115407049412
IRX3,1.3085413459069009,0.058245146237813517
ITGA3,3.9591917288091385,8.332638946754438e-05
ITGA5,2.102163878400361,0.0009999166736105324
ITGA6,1.829477498508417,0.000666611115740355
ITGA8,1.418730217645879,0.06674443796350304
ITGAV,2.102245807589385,8.332638946754438e-05
JUN,1.5565013800990728,0.08824264644612949
KIT,1.1365257021647024,0.25264561286559456
KLF4,2.589779549074502,8.332638946754438e-05
L1CAM,2.3001454627108555,8.332638946754438e-05
LMOD1,1.0215994486685092,0.38263478043496374
LOXL2,2.838578028027548,8.332638946754438e-05
MAPK14,1.4795602764275775,0.010832430630780768
MEF2C,1.2695716275516462,0.07132738938421798
MERTK,1.1644502026387362,0.153987167736022
MET,1.6726012257703673,0.0014998750104157988
MITF,2.4273457912831895,8.332638946754438e-05
MKI67,3.1881004346088186,8.332638946754438e-05
MLANA,3.720909477524641,8.332638946754438e-05
MMP1,1.8503084432036379,0.08932588950920757
MMP11,0.8958000646255463,0.6181984834597117
MYBL2,1.8074094657621638,0.0007499375052078994
MYC,3.0756629863024116,8.332638946754438e-05
MYLK,1.3000731627313398,0.0644112990584118
MYOCD,0.9198941801723839,0.6361969835847012
NANOG,1.1096544067555068,0.3693858845096242
NCAM1,1.48654988870642,0.011165736188650946
NFATC2,2.374669652253088,0.00016665277893508876
NFE2L2,1.9123070842506087,0.0003333055578701775
NGFR,1.937080089139832,0.008499291725689527
NOTCH3,1.1080922927908323,0.2760603283059745
NOTCH4,1.9295759530262495,0.0012498958420131656
NRG1,1.3625191978479065,0.054662111490709105
NT5E,1.906799368096267,0.0016665277893508875
OASL,1.1069439125823746,0.2893925506207816
PDGFA,1.6292147762136064,0.016498625114573784
PDGFC,2.176409586550581,0.0004999583368052662
PDGFRB,1.9944061224670007,0.0016665277893508875
PKDCC,1.5485224733255152,0.016081993167236065
PRKCA,1.890605625290805,0.0004999583368052662
PRRX1,2.687723899755457,8.332638946754438e-05
RGS2,2.673318073940826,8.332638946754438e-05
RIGI,0.9756893749688558,0.47621031580701606
ROR1,1.49829733280344,0.010332472293975502
ROR2,1.4078678609300568,0.05491209065911174
RUNX2,1.486250214812818,0.018581784851262394
SCG2,2.942103784568405,8.332638946754438e-05
SERPINE1,1.5777097890149543,0.029497541871510706
SERPINF1,1.485500459714397,0.014998750104157986
SFRP1,3.10382726212405,8.332638946754438e-05
SFRP4,0.7587472085686227,0.9245896175318723
SLC7A8,2.3363469940017447,8.332638946754438e-05
SLIT2,0.9590988652347754,0.47171069077576866
SMAD3,1.2201798250071567,0.12182318140154987
SNAI1,1.3993959631457875,0.07391050745771185
SNAI2,4.225035924855315,8.332638946754438e-05
SOX10,2.169307130220535,8.332638946754438e-05
SOX2,1.5858618349475286,0.005666194483793017
SOX9,1.4752941084490798,0.05674527122739772
SPARC,2.7163513636942134,8.332638946754438e-05
TAFAZZIN,1.2894113614699465,0.06232813932172319
TAGLN,0.8526860767807997,0.7636030330805766
TDO2,1.6616717390942095,0.01141571535705358
TFAP2A,2.259696242117398,8.332638946754438e-05
TGFB1,1.111861001001239,0.23398050162486458
TGFB1I1,1.609908179127278,0.008332638946754437
TGFBR2,1.8562006358725907,0.0004166319473377219
TOP2A,2.0354470492257097,0.0004999583368052662
TRPM1,3.1371109191061204,8.332638946754438e-05
TYR,2.34813184567603,8.332638946754438e-05
VCAM1,0.8924091169114413,0.6046996083659695
VEGFA,2.185891147375335,8.332638946754438e-05
VEGFC,1.7397583434863257,0.0039163403049745854
VGF,4.226303073139206,8.332638946754438e-05
WNT5A,1.1455050393081383,0.223481376551954
YAP1,1.852410382758755,0.0003333055578701775
ZEB1,1.3476467407443073,0.0495792017331889
ZEB2,2.0122658742528836,0.0002499791684026331
