gene,score,p_val
AKT1,1.9209468721195166,8.332638946754438e-05
AXL,1.6529654991702414,0.02133155570369136
BGN,1.7831321995041847,0.005749520873260561
BIRC3,1.0324669401114162,0.36446962753103906
BIRC5,1.705089856186672,0.0002499791684026331
BMP2,1.0304288783463125,0.37813515540371634
BMP4,0.838812116993518,0.8075160403299725
CALD1,1.483526552438138,0.004749604199650029
CAPG,2.5100516645447426,8.332638946754438e-05
CCNA2,1.3488078470617115,0.03149737521873177
CCND1,1.8322145591875747,0.0007499375052078994
CD36,1.8191194940114526,0.0009999166736105324
CDK1,1.2619606987976717,0.06541121573202233
CDKN1A,1.4648954842450546,0.0606616115323723
CDKN1B,1.7616498643692322,0.002083159736688609
COL1A1,1.0743629967593524,0.3100574952087326
COL5A2,1.0264487750997542,0.37830180818265147
COL9A3,1.9048264997931466,8.332638946754438e-05
CTNNB1,2.7516047328762085,8.332638946754438e-05
DCN,1.8309215102287346,0.00874927089409216
DKK3,1.1087569341201433,0.27464377968502623
EGFR,1.3099718212397449,0.060078326806099494
ERBB3,1.6452953847491154,0.0018331805682859762
ESPN,1.4866056118679916,0.030580784934588785
FGF1,1.5117136429290752,0.011915673693858845
FGFR1,2.701254927646264,8.332638946754438e-05
FN1,2.102086740119514,8.332638946754438e-05
FOS,1.1029164003596412,0.2561453212232314
FOSB,1.370755259395208,0.08724272977251896
FOSL1,2.0054048676922767,0.00016665277893508876
FOSL2,1.4547258827925884,0.059411715690359135
FOXF2,1.3711281669477462,0.032663944671277395
GPX8,0.9723408539503069,0.5286226147821015
GTSE1,1.3974082071740035,0.014582118156820265
HIF1A,1.938394990673803,8.332638946754438e-05
HK2,2.1284655310152107,8.332638946754438e-05
IFIT2,1.6202382577952144,0.033247229397550204
IRX3,1.2226526627184293,0.07082743104741271
ITGA3,1.8737630931088258,0.00016665277893508876
ITGA5,1.5153687431018117,0.01908174318806766
ITGA6,2.13136712677029,8.332638946754438e-05
ITGA8,0.8746330827476424,0.7541038246812766
ITGAV,1.7086272711582882,0.0004999583368052662
JUN,1.0105482352708477,0.40063328055995334
KIT,1.3369219152722007,0.06999416715273728
KLF4,1.6684655317990436,0.0007499375052078994
L1CAM,1.5363398546089841,0.002499791684026331
LMOD1,0.8513370346846292,0.7852678943421382
LOXL2,1.3986653797805753,0.03716356970252479
MAPK14,1.7011751128246286,0.0004166319473377219
MEF2C,1.1199828958388636,0.19681693192233982
MERTK,1.1985095140130455,0.12082326472793933
MET,1.9176428456110703,0.0003333055578701775
MITF,1.617149199594327,0.0009999166736105324
MKI67,1.2798418922708186,0.05007916006999417
MLANA,2.3343829947889,8.332638946754438e-05
MMP1,0.6324289495806036,0.855512040663278
MMP11,0.8218650698793699,0.7833513873843846
MYBL2,1.308400483989899,0.03441379885009582
MYC,2.0319947722166525,8.332638946754438e-05
MYLK,1.473198416045914,0.010749104241313224
MYOCD,1.3601165625801597,0.025997833513873844
NANOG,1.2780172052957588,0.10532455628697608
NCAM1,2.0774343544765648,0.00016665277893508876
NFATC2,1.7846191081522318,0.0018331805682859762
NFE2L2,1.4371436895617515,0.005582868094325473
NGFR,0.9711142104556909,0.4813765519540038
NOTCH3,0.8772191608368786,0.7447712690609116
NOTCH4,0.8027466554039508,0.893008915923673
NRG1,0.7170068071036395,0.9820014998750104
NT5E,2.1193577995305195,8.332638946754438e-05
OASL,1.862954973875469,0.06749437546871094
PDGFA,1.9304048231595525,0.0008332638946754438
PDGFC,1.5237179740728883,0.011332388967586034
PDGFRB,0.9616155544145285,0.4808765936171986
PKDCC,1.1226072550808912,0.19898341804849595
PRKCA,1.1597621799657103,0.133322223148071
PRRX1,2.528504454462076,8.332638946754438e-05
RGS2,1.7562703293832571,0.04324639613365553
RIGI,1.445440317932972,0.05832847262728106
ROR1,1.5696781519195995,0.002916423631364053
ROR2,1.1004131153841281,0.2904757936838597
RUNX2,1.2567501833556842,0.052495625364552954
SCG2,1.4848427869116538,0.09832513957170236
SERPINE1,1.0993812971285846,0.24672943921339888
SERPINF1,3.270610065805494,8.332638946754438e-05
SFRP1,2.875758508953523,8.332638946754438e-05
SFRP4,1.416400977966392,0.03666361136571952
SLC7A8,1.3610891904845306,0.06982751437380218
SLIT2,3.888611601754739,8.332638946754438e-05
SMAD3,1.3706839990964699,0.01716523623031414
SNAI1,1.3382209437098251,0.04591284059661695
SNAI2,2.904060471318898,8.332638946754438e-05
SOX10,1.9361310167468018,8.332638946754438e-05
SOX2,0.9836885199712083,0.5054578785101241
SOX9,0.9397287095866046,0.6500291642363136
SPARC,2.1155426720523476,8.332638946754438e-05
TAFAZZIN,1.2475158534523538,0.05457878510124156
TAGLN,0.9842863309454967,0.4714607116073661
TDO2,1.0541522364366271,0.3130572452295642
TFAP2A,1.4640810364971437,0.006082826431130739
TGFB1,1.6052187850012591,0.006749437546871094
TGFB1I1,1.3174134064705176,0.029997500208315972
TGFBR2,1.7984855118408911,0.0004166319473377219
TOP2A,0.974233350665877,0.5087076076993584
TRPM1,1.4548915428138858,0.04632947254395467
TYR,2.7122623534008845,8.332638946754438e-05
VCAM1,1.1042471454775253,0.2182318140154987
VEGFA,2.3628703102365916,8.332638946754438e-05
VEGFC,1.1125892152474335,0.2616448629280893
WNT5A,1.1335101902935012,0.2071494042163153
YAP1,2.0494082227059343,8.332638946754438e-05
ZEB1,1.2684138524820208,0.054662111490709105
ZEB2,1.2447349259061653,0.058495125406216146
