gene,score,p_val
AKT1,7.298074210118228,8.402655239055541e-05
AXL,1.9651673027424141,0.004789513486261659
BGN,3.8188059739203384,8.402655239055541e-05
BIRC3,1.8195795326369928,0.0018485841525922191
BIRC5,7.769273651879654,8.402655239055541e-05
BMP2,1.504718261069406,0.01957818670699941
BMP4,2.2475945316575388,0.00016805310478111083
CALD1,6.164289140644295,8.402655239055541e-05
CAPG,7.324998737507383,8.402655239055541e-05
CCNA2,5.277657914736044,8.402655239055541e-05
CCND1,5.516709834134885,8.402655239055541e-05
CD36,3.0756495265050026,8.402655239055541e-05
CDK1,4.800755364779634,8.402655239055541e-05
CDKN1A,2.010732879722369,0.0007562389715149988
CDKN1B,6.367305345501471,8.402655239055541e-05
COL1A1,7.041118965472011,8.402655239055541e-05
COL5A2,6.4911511037165,8.402655239055541e-05
COL9A3,8.571768605812968,8.402655239055541e-05
CTNNB1,7.424649492682122,8.402655239055541e-05
DCN,1.8449105553743268,0.0013444248382488866
DKK3,2.0732672227222846,0.00016805310478111083
EGFR,2.7444229215972036,8.402655239055541e-05
ENSMUSG00000071361,0.9214259293616374,0.5638181665406269
ERBB3,8.136097949208704,8.402655239055541e-05
ESPN,6.94757782075483,8.402655239055541e-05
FGF1,2.205100896452535,0.00016805310478111083
FGFR1,3.584856030389107,8.402655239055541e-05
FN1,3.98833997693521,8.402655239055541e-05
FOS,4.1707133710769675,8.402655239055541e-05
FOSB,4.519906826121506,8.402655239055541e-05
FOSL1,2.648801009995389,8.402655239055541e-05
FOSL2,5.363419368301601,8.402655239055541e-05
FOXF2,2.9801602708337893,8.402655239055541e-05
GFP,3.738658094108802,8.402655239055541e-05
GPX8,1.99749179818005,0.00016805310478111083
GTSE1,6.25809980086557,8.402655239055541e-05
HIF1A,6.287611012247954,8.402655239055541e-05
HK2,5.164433323342355,8.402655239055541e-05
IFIT2,1.626809131186587,0.016805310478111082
IGFBP7,4.013630676907255,8.402655239055541e-05
IRX3,3.327834885961686,8.402655239055541e-05
ITGA3,4.073956335383187,8.402655239055541e-05
ITGA5,2.3275530079636266,0.00016805310478111083
ITGA6,6.206836980621444,8.402655239055541e-05
ITGA8,1.3125343930884399,0.07251491471304933
