gene,score,p_val
AKT1,3.0563535757980644,8.402655239055541e-05
AXL,0.9703727941884507,0.46323838332913203
BGN,1.868583671102487,0.005629779010167213
BIRC3,1.5194808749602868,0.026132257793462736
BIRC5,3.0584321586553345,8.402655239055541e-05
BMP2,1.0151261032724836,0.3352659440383161
BMP4,1.3816608724850774,0.041173010671372155
CALD1,3.1732174617741076,8.402655239055541e-05
CAPG,3.1643692278430158,8.402655239055541e-05
CCNA2,2.276634228688025,0.0005041593143433325
CCND1,2.4271828106240245,8.402655239055541e-05
CD36,1.7311910030264062,0.005461725905386102
CDK1,2.0682342058697176,0.0021006638097638853
CDKN1A,1.2078750258669022,0.12066212923283758
CDKN1B,2.944424152576162,8.402655239055541e-05
COL1A1,2.745754376845172,0.0005881858667338879
COL5A2,2.599254948488477,0.001008318628686665
COL9A3,3.602337247562172,8.402655239055541e-05
CTNNB1,3.23429197572949,8.402655239055541e-05
DCN,1.0254883657021547,0.36517939668935384
DKK3,1.3466087821930515,0.054365179396689355
EGFR,1.3275415858949577,0.05797832114948324
ENSMUSG00000071361,1.3265633236944208,0.08226199479035375
ERBB3,3.193236110636812,8.402655239055541e-05
ESPN,2.982357586505526,8.402655239055541e-05
FGF1,1.3253434981098837,0.06528863120746156
FGFR1,1.6240340238616509,0.011595664229896647
FN1,2.3941494687047338,0.00025207965717166626
FOS,1.9832439735682126,0.00403327451474666
FOSB,1.771027234635054,0.01100747836316276
FOSL1,1.4402790262548133,0.03319048819426939
FOSL2,2.2332219768999457,0.0017645576002016637
FOXF2,1.433056907083916,0.03243424922275439
GFP,1.832633799928765,0.003613141752793883
GPX8,1.2641472106541416,0.08965633140072263
GTSE1,2.607999077685036,0.00016805310478111083
HIF1A,2.6747306444257344,8.402655239055541e-05
HK2,2.3702901533156004,0.00025207965717166626
IFIT2,1.2546905441757392,0.11528442987984203
IGFBP7,2.2833124462435053,0.0027728762288883285
IRX3,1.6816425341228431,0.006217964876901101
ITGA3,2.2354491684517486,0.0005881858667338879
ITGA5,1.3948622097586976,0.04394588690026048
ITGA6,2.6954093626984172,8.402655239055541e-05
ITGA8,1.2093107882638297,0.15561717502730862
ITGAV,1.980105250392111,0.0015124779430299975
JUN,1.588062125962879,0.02109066465002941
KIT,0.922694397735469,0.6203680362994707
KLF4,1.905737977780497,0.0021006638097638853
L1CAM,3.361853661842746,8.402655239055541e-05
LMOD1,1.1238591861215965,0.18427022939248802
LOXL2,2.7991207988318756,0.00025207965717166626
MAPK14,1.6043929070765748,0.01134358457272498
MEF2C,1.4438496168415593,0.029913452651037727
MERTK,1.2598511342674539,0.09326947315351651
MET,1.8940396736772254,0.0026888496764977733
MITF,3.8224656372305423,8.402655239055541e-05
MKI67,2.3660148863680397,0.00033610620956222166
MLANA,2.9281379583259373,8.402655239055541e-05
MMP1,0.764059855504094,0.8905134022351063
MMP11,0.8962293550728642,0.7209478195109654
MT-RNR2,3.7099025945595034,8.402655239055541e-05
MYBL2,3.452054905058688,8.402655239055541e-05
MYC,2.4272533103851512,0.0006722124191244433
MYLK,1.139050808791729,0.18048903453491302
MYOCD,1.1787366649167061,0.12671204100495756
NANOG,1.1268895409136828,0.1714981934291236
NCAM1,2.480370150642264,8.402655239055541e-05
