gene,score,p_val
AKT1,2.341327590704271,8.332638946754438e-05
AXL,1.0384975877381926,0.3500541621531539
BGN,1.5439089993046862,0.03591367386051163
BIRC3,0.802047926749383,0.655445379551704
BIRC5,1.6808950413096742,0.00266644446296142
BMP2,1.2047518845528578,0.19648362636446962
BMP4,0.9546411601110472,0.5722856428630947
CALD1,2.6808582094530413,8.332638946754438e-05
CAPG,2.2448420473376234,8.332638946754438e-05
CCNA2,1.468682786675679,0.020498291809015915
CCND1,1.8880549236814514,0.000666611115740355
CD36,1.695381744151335,0.0019998333472210647
CDK1,1.387593318661178,0.043329722523123074
CDKN1A,1.170555868651597,0.21173235563703025
CDKN1B,1.4352372871829742,0.022581451545704526
COL1A1,2.005498502738534,0.003833013915507041
COL5A2,1.9349020235779932,0.004249645862844763
COL9A3,1.7853818935172323,0.0008332638946754438
CTNNB1,3.1880661113825908,8.332638946754438e-05
DCN,1.1112432987665892,0.27206066161153236
DKK3,1.1900135585600282,0.16573618865094575
EGFR,1.3290219531046545,0.07099408382634781
ENSMUSG00000071361,0.9712511047109083,0.45929505874510457
ERBB3,2.0203047351779237,0.00016665277893508876
ESPN,2.201684454111674,8.332638946754438e-05
FGF1,1.918183088166962,0.004249645862844763
FGFR1,4.067624693115711,8.332638946754438e-05
FN1,3.3123612546745327,8.332638946754438e-05
FOS,2.2016551436922143,0.0010832430630780768
FOSB,1.7615409593695985,0.022331472377301893
FOSL1,1.926041885774566,0.0017498541788184318
FOSL2,1.9530624219769004,0.00016665277893508876
FOXF2,1.6878368230157605,0.0028330972418965086
GFP,2.416242490563902,8.332638946754438e-05
GPX8,1.563162347774125,0.007499375052078993
GTSE1,2.2065749881673815,0.0002499791684026331
HIF1A,2.2907366117108965,8.332638946754438e-05
HK2,4.417112776097987,8.332638946754438e-05
IFIT2,0.8684904578883351,0.5451212398966753
IGFBP7,1.5206783224848708,0.029497541871510706
IRX3,2.2779668442850767,8.332638946754438e-05
ITGA3,3.0226063527518825,8.332638946754438e-05
ITGA5,1.863962897396983,0.0012498958420131656
ITGA6,1.7548493551947186,0.0016665277893508875
ITGA8,1.4087524032100658,0.1021581534872094
ITGAV,1.4362259568255222,0.018998416798600117
JUN,1.3936877132952572,0.07316056995250396
KIT,0.9000108242520074,0.6548620948254312
KLF4,1.4629649457745355,0.014165486209482544
L1CAM,2.422355718010795,8.332638946754438e-05
LMOD1,1.0132740604766495,0.4377968502624781
LOXL2,2.0673985640157757,0.0010832430630780768
MAPK14,1.269363896180511,0.070410799100075
MEF2C,1.8222188558557333,0.0002499791684026331
MERTK,0.9975471628628176,0.46787767686026166
MET,1.8169515078150946,0.0004166319473377219
MITF,2.6695440634548766,8.332638946754438e-05
MKI67,1.7181325313199303,0.002083159736688609
MLANA,3.128895951817579,8.332638946754438e-05
MMP1,1.0045491619203815,0.41704857928505956
MMP11,0.9383575256575263,0.568952587284393
MT-RNR2,3.3508034302779963,8.332638946754438e-05
MYBL2,2.7162265486236996,8.332638946754438e-05
MYC,3.0539783871416932,8.332638946754438e-05
MYLK,1.2013642797102786,0.12482293142238148
MYOCD,1.3338266678216266,0.07682693108907591
NANOG,1.0227968687565863,0.4604616281976502
NCAM1,1.8339888902116228,0.0005832847262728105
NFATC2,1.7246655477895518,0.004332972252312307
NFE2L2,1.7663012690039577,0.0003333055578701775
NGFR,0.9734690867207008,0.36330305807849345
NOTCH3,0.8778373627469642,0.4964586284476294
NOTCH4,1.3075451459815652,0.08515957003583034
NRG1,1.0783352086904272,0.3479710024164653
NT5E,1.1446204637170114,0.2133155570369136
OASL,0.7906300248623718,0.5977835180401633
PDGFA,1.1126701746383159,0.23431380718273478
PDGFC,1.5718727460991848,0.007499375052078993
PDGFRB,1.1775828637995958,0.152153987167736
PKDCC,1.8834304151120058,0.0009165902841429881
PRKCA,0.8298339498673525,0.8592617281893176
PRRX1,1.9971405981657977,8.332638946754438e-05
RGS2,1.9643853039639165,0.00724939588367636
RIGI,0.7848656563215987,0.6906924422964753
ROR1,1.6283776783709425,0.005249562536455295
ROR2,1.503047569550211,0.04416298641779852
RUNX2,1.5050998615900415,0.011749020914923757
SCG2,1.3355594347203361,0.0783268060994917
SERPINE1,1.6326990847673903,0.015332055662028164
SERPINF1,1.9631299345015236,0.005832847262728106
SFRP1,6.978278795295022,8.332638946754438e-05
SFRP4,1.6580933607317312,0.01524872927256062
SLC7A8,2.2214242781038296,0.000666611115740355
SLIT2,1.3927581462188063,0.06091159070077493
SMAD3,1.484990323606188,0.0125822848095992
SNAI1,1.66536918594749,0.003166402799766686
SNAI2,2.3529296276882112,0.00016665277893508876
SOX10,2.5502487119092745,8.332638946754438e-05
SOX2,0.7721708466200599,0.9313390550787435
SOX9,0.8974873878683384,0.6227814348804266
SPARC,3.120947910768081,8.332638946754438e-05
TAFAZZIN,1.0745975592541959,0.29680859928339304
TAGLN,1.6099271197353788,0.009832513957170236
TDO2,1.4752134370566559,0.015415382051495709
TFAP2A,2.751386915238038,8.332638946754438e-05
TGFB1,2.0408068011444507,0.0003333055578701775
TGFB1I1,1.4468500206411654,0.01749854178818432
TGFBR2,1.3961813992340912,0.03366386134488793
TOP2A,1.5194471533883227,0.026081159903341387
TRPM1,1.8867213081170582,0.0016665277893508875
TYR,2.7230381490707964,8.332638946754438e-05
VCAM1,1.0174965983104827,0.3716356970252479
VEGFA,2.6801509585083996,8.332638946754438e-05
VEGFC,1.9054666299964993,0.0019998333472210647
VGF,2.7455442006801296,0.0002499791684026331
WNT5A,1.5356453863129962,0.013998833430547454
YAP1,2.1060163350893544,8.332638946754438e-05
ZEB1,1.644491393630901,0.004499625031247396
ZEB2,1.9333389220524597,0.00016665277893508876
